name,price,change,high_low,volume,marketcap
CRU/ Crust ,1.9,-5.42 %,2.035/1.894,"83,036.96","$5,818,476"
DMTR/Dimitra,0.1095,-3.26 %,0.1157/0.1061,"82,043.72",$-
CATE/CateCoin,0.000001049,-5.62 %,0.0000011901/0.000001,"81,808.41","$37,174,212"
REVU/Revuto,0.09553,-0.70 %,0.09708/0.09443,"81,736.01","$5,534,399"
DUCK2/Duck DAO,0.0649,-5.66 %,0.0755/0.0599,"81,156.75",$-
CNAME/Cloudname,0.013683,-2.75 %,0.021384/0.013575,"80,987.08",$-
TOKE/Tokemak,14.218,-4.55 %,15.251/14.204,"80,874.86","$39,757,367"
METO/Metafluence,0.008557,-2.25 %,0.008751/0.008403,"79,881.05",$1
ADX/AdEx,0.353,+0.74 %,0.359/0.3489,"79,651.66","$50,322,806"
NKN/ NKN ,0.18684,+1.28 %,0.19005/0.1794,"79,483.56","$130,788,000"
FET/ Fetch.ai ,0.3132,-0.25 %,0.3352/0.3,"79,050.01","$233,682,805"
LON/ Tokenlon ,0.966,-0.92 %,0.987/0.9,"78,835.36","$19,499,158"
DOGEDASH/Doge Dash,0.0002059,+6.68 %,0.0002137/0.000179,"78,765.73","$11,128,253"
CFG/Centrifuge,0.413,+1.62 %,0.4257/0.3967,"78,136.17","$91,621,356"
KUB/Bitkub Coin,6.397,+2.73 %,6.798/6.159,"78,083.02",$-
ALEPH/Aleph.im,0.2617,+0.07 %,0.2624/0.2601,"77,747.93",$-
NORD/Nord Finance,0.889,+3.13 %,0.892/0.842,"77,206.87","$3,443,817"
WGRT/WaykiChain,0.004458,-0.35 %,0.005417/0.00235,"77,206.21","$9,361,800"
BP/BunnyPark,0.0388,-11.61 %,0.045/0.0378,"77,146.68","$1,226,080"
XTAG/xHashtag,0.17273,+0.06 %,0.17519/0.17014,"76,916.46",$-
ADP/Adappter Token,0.027578,-6.19 %,0.030802/0.02726,"76,806.40",$-
IDEA/Ideaology,0.10628,-1.55 %,0.10805/0.10257,"76,767.48",$-
THG/Thetan Arena,0.6193,-1.11 %,0.65/0.61,"76,097.62","$42,950,003"
LPOOL/Launchpool,0.596,+1.18 %,0.6/0.557,"76,050.50",$-
CWS/Seascape Crowns,2.477,-0.80 %,2.519/2.457,"75,905.05","$1,307,856"
DG/Decentral Games,0.1722,+1.05 %,0.173/0.1623,"75,758.11",$-
MONI/Monsta Infinite,0.15817,-3.98 %,0.16382/0.1561,"75,644.61",$-
AXL/AXL INU,0.00023607,-1.27 %,0.00024448/0.00023404,"75,595.03","$2,089,872"
NMR/ Numeraire ,25.17,-2.10 %,25.77/25.01,"74,975.96","$148,213,621"
LUS/Luna Rush,0.04899,-2.56 %,0.05738/0.04814,"74,874.11",$-
FIS/ Stafi ,0.624,+3.14 %,0.651/0.592,"74,647.44","$37,722,048"
YFDAI/YfDAI.finance,144.22,-1.73 %,151.5/142.24,"74,129.89","$574,861"
NWC/Newscrypto,0.249,+1.42 %,0.2523/0.23,"74,041.70","$23,713,047"
BORING/BoringDAO,0.03521,+15.63 %,0.03544/0.02932,"73,943.82","$15,264,238"
CITY/Manchester City Fan Token,11.647,-3.30 %,13.246/11.463,"73,739.08","$43,189,079"
GF/GuildFi,1.2648,+1.45 %,1.2651/1.2275,"73,507.13","$53,355,678"
MULTI/Multichain,9.69,-2.17 %,10.034/9.519,"73,502.95","$180,615,011"
SYN/Synapse,2.892,+2.93 %,3.081/2.7004,"73,239.34","$521,166,166"
FIC/ FileCash ,0.0124,-4.61 %,0.0172/0.0116,"72,726.82","$2,480,000"
POT/X Protocol,0.1466,-9.67 %,0.179/0.138,"72,620.62",$-
ZAM/Zam.io,0.048438,-12.87 %,0.056155/0.046872,"72,155.84",$-
NAS/ Nebulas ,0.1839,-2.85 %,0.1912/0.1798,"71,834.70","$11,266,462"
SOL/Solana,98.1338,+1.00 %,100.7201/94.8353,"71,641.53","$32,721,358,714"
CFI/CyberFi,1.849,+0.05 %,4.42/1.52,"70,928.08","$3,605,550"
FLM/ Flamingo Finance ,0.1773,+4.72 %,0.1798/0.1638,"70,450.05","$55,367,964"
FRIN/Fringe Finance,0.007805,-18.66 %,0.009656/0.004978,"70,384.25",$-
MIST/Mist,0.060848,-6.42 %,0.065733/0.05651,"70,371.33","$3,429,216"
CHER/Cherry Token,0.08499,-1.69 %,0.087804/0.083264,"70,157.01","$9,905,202"
VGX/Voyager Token,1.341,+1.66 %,1.389/1.285,"69,834.60","$373,444,649"
CSTR/Corestarter,0.02543,+12.92 %,0.02971/0.02158,"68,835.49",$-
PIXEL/PixelVerse,0.003977,+15.87 %,0.004776/0.00337,"67,880.50",$-
ALPHR/Alphr,0.0323,+20.52 %,0.0369/0.0257,"67,176.01","$22,072"
MDX/ Mdex ,0.1948,+0.46 %,0.1957/0.19,"66,877.95","$161,051,069"
MOOO/Hashtagger,0.0677,+3.20 %,0.1/0.062,"66,670.52",$-
RBN/Ribbon Finance,0.9212,-0.21 %,0.9497/0.9,"66,534.23","$37,064,588"
TORN/ Tornado Cash ,48.32,+3.93 %,51.83/44.91,"66,033.81","$13,940,078"
AVA/Travala,1.1945,+1.46 %,1.214/1.147,"65,330.27","$59,299,760"
VIDY/ Vidy ,0.000201,-8.21 %,0.000234/0.0002,"64,777.57","$522,600"
VADER/Vader Protocol,0.008474,-7.42 %,0.009166/0.007905,"63,923.66",$-
COVAL/Circuits of Value,0.030109,-2.45 %,0.030998/0.029337,"63,876.91","$30,109,000"
VENT/Vent Finance,0.118165,-0.98 %,0.129747/0.113722,"63,795.56","$2,860,775"
ONIT/ONBUFF,0.14435,-3.23 %,0.17/0.13298,"63,271.54","$39,680,434"
SHOE/ShoeFy,0.04222,-9.39 %,0.0467/0.03454,"62,918.65",$-
AAG/AAG Ventures,0.07392,-2.96 %,0.07628/0.07337,"62,599.10",$-
VEGA/Vega Protocol,3.643,-0.19 %,3.701/3.59,"62,138.54","$34,599,260"
ORAI/Oraichain Token,5.946,-3.97 %,6.248/5.679,"61,859.99","$12,156,145"
ASR/AS Roma Fan Token,3.0031,+1.19 %,3.0532/2.866,"61,567.14","$3,703,366"
APX/ApolloX,0.07494,-3.14 %,0.082/0.0721,"60,895.67",$-
SRM/Serum,2.1274,-0.51 %,2.174/2.0677,"60,551.48","$283,437,291"
LEMD/ Lemond ,0.00169,+8.33 %,0.0019/0.00154,"60,447.75","$9,085"
GLQ/GraphLinq Protocol,0.00761,-5.34 %,0.00812/0.00749,"60,307.81","$2,838,530"
XY/XY Finance,0.59198,-4.28 %,0.61868/0.58426,"60,217.54","$2,440,207"
PAF/Pacific,0.00543,+1.30 %,0.00557/0.00522,"60,097.66",$-
ALY/ALLY,0.0017662,+0.93 %,0.0020282/0.0017247,"60,005.48","$4,062,260"
BNC/ Bifrost ,0.623,-4.44 %,0.658/0.615,"59,586.42","$6,320,958"
DEXE/DeXe,6.165,+1.63 %,6.303/5.946,"59,207.66","$17,064,122"
WHALE/ WHALE ,5.197,-1.49 %,5.299/5.154,"59,111.15","$32,593,469"
DAFI/Dafi Protocol,0.014,-0.84 %,0.01412/0.01344,"59,009.10","$3,006,360"
ATP/ AtlasProtocol ,0.000226,+4.62 %,0.000231/0.000213,"58,905.72","$904,000"
GOVI/Govi,0.76078,-7.08 %,0.82843/0.75149,"58,835.29","$5,263,773"
FAME/Fantom Maker,0.056598,+0.14 %,0.059992/0.0546,"58,047.71","$1,591,989"
ESG/ESG,1.00281,+0.07 %,1.009/1,"57,691.24",$5
SOV/Sovryn,3.15251,-2.45 %,3.23688/3.06401,"57,201.95",$-
DIO/Decimated,0.07758,+4.07 %,0.08151/0.07236,"57,174.73","$1,245,269"
MIT/Galaxy Blitz,0.8426,-3.46 %,0.8838/0.84,"56,802.36",$-
QTCON/Quiztok,0.0055501,-1.26 %,0.0057097/0.005527,"56,633.37",$-
SQUID/Squid Game,0.0155,-2.51 %,0.0164/0.0155,"56,368.77","$11,161,890"
SSV/SSV Network,12.397,-3.32 %,12.865/12.233,"55,814.64",$-
GDT/GLOBEDX,0.1989,-1.38 %,0.2153/0.1935,"55,555.81","$3,978,000"
SWASH/ Swash ,0.02695,-1.53 %,0.02762/0.02602,"55,541.79","$2,290,750"
GZONE/GameZone,0.0498,+7.32 %,0.0502/0.0439,"55,531.05",$-
BEAM/ Beam ,0.2881,+0.84 %,0.2958/0.2797,"55,526.39","$13,122,356"
EMPIRE/Empire Token,0.0218888,-6.29 %,0.0233998/0.0209509,"55,436.26","$3,644,701"
MQL/MiraQle,0.035511,-1.87 %,0.036309/0.034714,"55,362.97","$106,533"
ROOK/KeeperDAO,109.18,-3.81 %,114.54/104.81,"55,160.51","$3,977,427"
MED/MediBloc,0.04087,-0.77 %,0.04138/0.03884,"55,039.72","$121,236,118"
LIBRE/Libre DeFi,0.01803,+4.40 %,0.01818/0.0172,"54,949.96",$-
ALU/Altura,0.04651,-3.22 %,0.04902/0.045,"54,882.32","$10,232,200"
STN/Stone Token,0.0445,-3.05 %,0.046/0.0442,"54,764.76",$-
SNT/ Status ,0.05935,+0.06 %,0.06213/0.05757,"54,747.96","$205,973,213"
OKB/ OKB ,19.645,-0.15 %,19.886/19.262,"54,652.66","$5,160,348,816"
IAG/Iagon,0.01515,-1.75 %,0.01542/0.01514,"54,382.18",$-
SFM/SafeMoon,0.0006501,-2.44 %,0.0006904/0.00063,"54,302.68","$373,807,500"
QTUM/ Qtum ,6.067,-0.86 %,6.228/5.929,"54,184.12","$631,767,018"
ASW/AdaSwap,0.0067666,-15.43 %,0.0081564/0.00675,"54,151.55",$1
QANX/QANplatform,0.03216,+4.44 %,0.03408/0.0295,"54,062.44",$-
SPI/ Shopping.io ,8.61,+2.13 %,8.74/8.22,"53,933.60","$8,610,000"
POLYDOGE/PolyDoge,0.000000010409,+0.89 %,0.000000011472/0.0000000084,"53,682.16","$9,035,985"
MONS/Monsters Clan,0.0726,+7.39 %,0.1267/0.0675,"53,460.86",$-
URUS/Aurox Token,55.106,-3.83 %,57.49/53.101,"53,214.60","$25,899,820"
SPO/Spores Network,0.00218,+2.63 %,0.002377/0.002099,"52,268.66","$436,000"
LTC/Litecoin,100.46,+0.30 %,101.73/96.7,"52,184.80","$7,048,229,649"
MDF/MatrixETF DAO Finance,0.00292,+1.56 %,0.00309/0.002838,"51,673.10",$-
SAMO/Samoyedcoin,0.01578,-2.77 %,0.01623/0.01562,"51,472.45","$45,604,200"
SAVG/SAVAGE,0.00995,+0.93 %,0.010226/0.0097,"51,436.94",$-
FEI/ FeiUSD ,0.9755,-0.19 %,0.9949/0.9651,"51,435.58","$2,371,069,597"
ZRX/0xProject,0.8558,+9.25 %,0.91/0.778,"51,100.69","$725,287,123"
PSB/PlanetSandbox,0.0934,+4.35 %,0.099/0.0871,"50,921.55",$-
SHI/Shirtum,0.04382,-0.58 %,0.04677/0.04194,"50,908.85","$3,042,522"
ICE/Popsicle Finance,1.819,-2.72 %,1.991/1.7,"50,876.27",$-
UTK/ Utrust ,0.235,+1.90 %,0.2401/0.2205,"50,837.23","$108,100,000"
MGA/MetagameArena,0.18362,-5.72 %,0.22535/0.179,"49,710.37",$-
AKT/Akash Network,1.101,+2.99 %,1.144/1.06,"49,113.16","$125,361,296"
BZZ/ Swarm ,1.095,-6.00 %,1.171/1.09,"49,049.07",$-
VLXPAD/VelasPad,0.0482,+12.35 %,0.0486/0.042,"48,786.74",$-
ONG/ OntologyGas ,0.6812,-0.95 %,0.7162/0.6574,"48,754.40","$107,425,240"
USDG/Gate USD,0.9867,+0.03 %,0.9989/0.9859,"48,745.36",$-
LIFE/Life Crypto,0.001173,-6.83 %,0.001328/0.001141,"48,699.44",$-
NUX/Peanut,0.084504,-0.62 %,0.086481/0.083109,"48,507.52","$800,766"
ZIG/Zignaly,0.030767,-1.06 %,0.033028/0.03,"48,468.43","$3,076,700"
DEHUB/DeHub,0.002839,-7.64 %,0.003083/0.002757,"48,315.25",$-
ASM/ Assemble Protocol ,0.043222,+0.34 %,0.045466/0.0403,"48,196.98",$-
1ART/ArtWallet,0.074608,-2.79 %,0.078817/0.072044,"47,612.70","$6,091,083"
ZODI/Zodium,0.06389,-10.44 %,0.07137/0.06333,"47,552.82",$-
NULS/ Nuls ,0.4086,+1.16 %,0.4168/0.3963,"46,930.62","$40,705,034"
IDEX/IDEX,0.13586,+1.25 %,0.13815/0.13083,"46,577.09","$82,217,288"
NFTD/NFTrade,0.5409,+2.85 %,0.57435/0.52268,"46,139.18",$-
GCOIN/Galaxy Fight Club,0.32061,-11.02 %,0.36051/0.3201,"46,060.58","$4,369,152"
RSS3/ RSS3 ,0.17762,+0.86 %,0.18784/0.17314,"46,031.83","$10,213,150"
KST/Karus Starter,0.0219,-3.52 %,0.024/0.0215,"45,972.46","$48,308"
OXY/ Oxygen Protocol ,0.2263,+1.98 %,0.2295/0.2147,"45,584.25","$56,575,000"
HNS/Handshake,0.124,+3.50 %,0.1278/0.1177,"45,571.29","$42,859,724"
TAUR/Marnotaur,0.04026,+4.84 %,0.049/0.03724,"45,519.80",$-
DSLA/DSLA Protocol,0.002349,0.00 %,0.002371/0.00229,"45,038.23","$12,876,473"
YOP/YOP,0.2051,-1.63 %,0.2105/0.2019,"44,898.42","$1,880,084"
DOCK/ Dock ,0.03409,-0.32 %,0.03532/0.03309,"44,664.31","$25,456,972"
FIWA/DeFi Warrior,0.000798,-6.22 %,0.000858/0.000787,"44,572.51","$2,394,000"
SD/Stader Labs,3.9528,-1.62 %,4.0398/3.8679,"44,374.83",$-
INV/Inverse,232.82,-4.09 %,246.39/230.06,"44,372.68",$-
PENDLE/Pendle,0.12604,-2.20 %,0.12901/0.1241,"44,366.52","$10,770,577"
GAL/Galatasaray Fan Token,3.1917,+5.16 %,3.3698/3.0017,"44,362.12","$11,195,118"
ALCX/ Alchemix ,75.09,+9.79 %,75.46/66.51,"44,079.44","$65,037,251"
TRA/Trabzonspor Fan Token,5.9977,+3.58 %,6.3411/5.6203,"44,041.62","$12,330,252"
PIG/ Pig Finance ,0.0000000399,-1.72 %,0.0000000411/0.0000000386,"44,025.30",$-
STOS/Stratos,0.9651,-0.25 %,1/0.9502,"43,935.68",$-
NFTL/NFTLaunch,0.02316,-6.61 %,0.02502/0.02241,"43,798.40","$3,126,600"
POLYPAD/PolyPad,0.014403,-12.27 %,0.016696/0.014153,"43,590.56","$17,283,600"
BLZ/ Bluzelle ,0.1393,+0.43 %,0.1411/0.133,"42,999.42","$45,361,302"
STEP/Step Finance,0.10127,-5.32 %,0.10919/0.101,"42,619.76","$405,080"
KRL/Kryll,0.79644,-1.87 %,0.80584/0.78199,"42,260.40","$9,534,311"
XPRESS/CryptoXpress,0.3772,-0.99 %,0.3933/0.3568,"42,161.32",$-
KFT/Knit Finance,0.03528,+2.85 %,0.03573/0.03386,"41,972.67",$-
CAPS/Capsule Coin,0.033276,-4.63 %,0.034953/0.032769,"41,918.61",$-
DOGGY/ CryptoDoggies ,0.0011154,-5.39 %,0.001181/0.001084,"41,856.35","$4,511,368"
SPS/ Splinterlands ,0.11061,-4.09 %,0.11539/0.10898,"41,457.75",$-
PLSPAD/PulsePad,0.0104,+3.48 %,0.01118/0.00982,"41,261.45","$1,723,466"
CTT/CryptoTycoon,4.194,-1.27 %,4.51/4.182,"41,250.43","$475,765"
KYL/Kylin Network,0.0462,-2.73 %,0.0479/0.0417,"41,166.20","$7,148,330"
SENATE/SENATE,0.3064,+2.20 %,0.3116/0.29297,"41,144.65",$-
ELF/aelf,0.3126,-0.15 %,0.3176/0.301,"41,061.37","$170,204,510"
STR/ Stater token ,0.0243,-2.40 %,0.0258/0.0223,"40,841.97",$-
GM/ GM ,0.00001711,+2.27 %,0.00001767/0.0000164,"40,813.26","$8,555,000"
SHOPX/SHOPX,0.12499,-7.96 %,0.13665/0.12426,"40,591.62","$3,586,682"
PROS/Prosper,0.4948,+6.02 %,0.5307/0.4515,"40,035.09","$2,187,058"
XVG/ Verge ,0.009415,+1.97 %,0.009497/0.009122,"39,738.11","$155,335,906"
NIIFI/Niifi,0.0109,+20.04 %,0.01496/0.00884,"39,705.37",$-
KMON/Kryptomon,0.0336,-0.47 %,0.03518/0.03163,"39,697.63",$-
ADAPAD/ADAPad,0.03359,+0.87 %,0.03416/0.0317,"39,529.78",$-
RENBTC/renBTC,39095.59,+2.09 %,41147.92/37559.18,"39,483.29","$444,047,711"
DREP/ DREP ,0.8324,+0.67 %,0.8481/0.8031,"39,090.83","$1,852,905,752"
RAMP/ RAMP DEFI ,0.0823,0.00 %,0.0832/0.0798,"39,089.57","$10,035,409"
DCR/Decred,60.69,+3.11 %,62.108/58.202,"39,083.65","$846,805,689"
LOA/League of Ancients,0.05738,-1.40 %,0.06242/0.05484,"38,970.21",$-
KEY/ SelfKey ,0.00787,+0.38 %,0.00817/0.00772,"38,914.70","$18,095,674"
AART/ALL.ART,0.005964,-0.55 %,0.006013/0.005959,"38,863.38",$-
PIZA/Half Pizza,0.00009352,-0.64 %,0.00010117/0.00008804,"38,713.40",$-
BTCST/ BTCST ,14.68,-0.40 %,14.77/14,"38,652.54","$151,230,233"
TPT/Token Pocket,0.01486,+5.39 %,0.01548/0.01375,"38,621.35","$51,511,557"
FINE/Refinable,0.0613,+0.49 %,0.0616/0.059,"38,266.60","$2,516,968"
ABT/ArcBlock,0.13723,-2.03 %,0.1401/0.13432,"38,169.90","$13,524,607"
FOR/ ForTube ,0.0375,-0.39 %,0.03782/0.03641,"38,135.78","$23,982,000"
HOPR/HOPR,0.1704,-4.21 %,0.1782/0.1701,"37,909.75","$22,152,000"
ETERNAL/CryptoMines Eternal,1.51,+3.42 %,1.68/1.41,"37,860.86","$186,032,000"
GOLD/CyberDragon Gold,0.0081362,+2.75 %,0.008299/0.0078283,"36,859.48",$-
DELFI/DeltaFi,0.20093,-0.17 %,0.2081/0.2,"36,700.65",$-
LEASH/Doge Killer,883.28,-1.21 %,921.73/865.38,"36,669.88","$95,082,442"
HOD/HoDooi,0.03574,-3.35 %,0.0373/0.03415,"36,369.29","$10,324,108"
CREDIT/PROXIDeFi,0.01995,+1.06 %,0.027/0.01837,"36,365.90",$-
DENT/ Dent ,0.002364,+0.51 %,0.002412/0.002246,"36,347.53","$234,054,418"
SAO/Sator,0.0394,-2.71 %,0.040885/0.039,"35,367.83",$-
REAL/Real Realm,0.00208,-4.14 %,0.0022/0.00193,"35,240.98",$-
BBANK/BlockBank,0.02683,-6.93 %,0.029/0.02578,"34,946.07",$-
MNGO/Mango Markets,0.12513,-9.44 %,0.13818/0.12232,"34,638.21","$312,825,000"
HIT/ Hitchain ,0.0000191,-0.05 %,0.00002035/0.0000185,"34,505.88","$449,843"
GHC/Galaxy Heroes Coin,0.000000008961,-5.30 %,0.00000000959/0.000000008888,"34,270.21","$8,961,000"
DVI/ Dvision Network ,0.33994,-0.41 %,0.34295/0.32006,"34,247.75","$79,612,687"
EJS/Enjinstarter,0.0079,-7.66 %,0.008891/0.007691,"34,245.26",$-
OCN/ OCOIN ,0.000233,+4.15 %,0.0002527/0.0002211,"33,565.98","$1,864,000"
PWAR/PolkaWar,0.0693,-4.14 %,0.0724/0.067,"33,157.68","$1,737,501"
FARM/ Harvest ,89.5,-1.23 %,91.99/87.3,"33,153.59","$54,268,773"
RUNE/THORChain,7.676,+0.16 %,8.054/7.5,"33,109.53","$1,767,329,916"
CONV/ Convergence ,0.00296,-1.66 %,0.00305/0.00289,"33,041.53","$1,326,080"
LFW/LFW Token,0.15007,-16.89 %,0.18403/0.14879,"32,852.75",$-
SUSHI/Sushiswap,2.958,-2.79 %,3.044/2.862,"32,663.89","$376,389,062"
RBLS/Rebel Bots,0.64745,-3.88 %,0.70023/0.6243,"32,653.08",$-
BORA/BORA,0.71791,-2.18 %,0.73391/0.70754,"32,521.89","$618,299,988"
YOOSHI/YooShi,0.000000259,-0.65 %,0.0000002637/0.0000002502,"32,476.35","$94,384,780"
BAMBOO/BambooDeFi,0.0957,-6.17 %,0.1033/0.0912,"32,135.47",$-
ASK/Permission Coin,0.0012459,-3.89 %,0.0013008/0.001158,"32,011.47",$-
COFI/CoinFi,0.0024,+11.21 %,0.002778/0.00201,"31,921.81","$514,567"
OLT/OneLedger,0.085365,+9.45 %,0.085518/0.0665,"31,887.40","$28,508,761"
BSCS/BSC Station,0.04579,+2.36 %,0.04698/0.04268,"31,836.93",$-
REP/Augur,13.05,+0.28 %,13.434/12.68,"31,682.29","$143,550,000"
88MPH/88mph,14.72,+2.29 %,15.71/14.14,"31,619.39","$1,667,393"
AIR/Altair,0.039757,-5.67 %,0.043343/0.034,"31,415.27",$-
CCAR/CryptoCars,0.01234,-5.22 %,0.01313/0.01218,"31,362.77",$-
XRP/Ripple,0.6478,-0.61 %,0.6618/0.6312,"31,319.11","$31,181,988,818"
FSN/Fusion,0.3867,-4.65 %,0.4099/0.3821,"31,302.35","$27,461,652"
ZCN/0chain,0.4038,-1.22 %,0.4292/0.3967,"31,293.80","$16,196,485"
ORO/Operon Origins,0.02169,-2.82 %,0.02481/0.02025,"31,249.72",$-
BYN/Beyond Finance,0.0576,-2.04 %,0.0601/0.0567,"30,857.16","$201,600"
DFL/DeFIL,0.0761,-6.62 %,0.0843/0.0753,"30,794.84","$6,728,395"
CHESS/ Tranchess ,0.6551,+0.78 %,0.6665/0.6278,"30,782.34","$24,782,136"
OG/OG Fan Token,3.0851,+0.74 %,3.1286/2.9833,"30,635.18","$3,932,068"
RARE/SuperRare,0.55435,-0.05 %,0.55503/0.5278,"30,576.67","$138,587,500"
ARES/ Ares Protocol ,0.00587,-12.90 %,0.00684/0.00581,"30,426.14","$1,357,022"
RAY/ Raydium ,2.443,-0.24 %,2.484/2.399,"30,366.41","$190,856,693"
BRKL/Brokoli,0.081944,+1.16 %,0.084/0.08001,"30,323.20",$-
KINGSHIB/King Shiba,0.006769,+7.94 %,0.006884/0.006206,"30,093.86","$2,437,728"
BOO/Spookyswap,8.977,-4.35 %,9.418/8.759,"29,987.46","$52,829,645"
DOG/ Dogeswap ,0.00372,-11.63 %,0.00423/0.0035,"29,901.89",$-
MITH/ Mithril ,0.03372,+0.02 %,0.03413/0.03206,"29,875.09","$33,720,000"
FIDA/ Bonfida ,1.215,-0.65 %,1.225/1.19,"29,744.50","$31,590,000"
KINT/Kintsugi,11.9816,+0.46 %,12/11.7888,"29,689.49","$7,230,105"
SGB/Songbird,0.0519,+0.58 %,0.0537/0.0514,"29,666.64","$488,025,026"
TCT/ TokenClub ,0.019984,+1.28 %,0.020788/0.019164,"29,663.12","$16,344,959"
QSP/Quantstamp,0.06876,+5.80 %,0.073/0.06485,"29,607.34","$49,081,022"
LYM/Lympo,0.004693,-0.88 %,0.00484/0.00465,"29,569.33","$3,879,576"
NIFT/NIFTIFY,0.02908,-1.39 %,0.03004/0.02872,"29,509.70",$-
ZMT/Zipmex Token,2.844254,-1.17 %,3.097999/2.8,"29,257.81",$-
SPAY/SpaceY 2025,1.2609,-0.97 %,1.2999/1.2522,"29,069.00","$630,450"
MATIC/Polygon,1.26001,-0.75 %,1.29142/1.22875,"29,065.59","$9,838,778,107"
HIVE/Hive,0.8768,+1.55 %,0.8939/0.83,"29,055.02","$349,317,814"
BLOCK/Blockasset,0.30365,+0.51 %,0.30436/0.29714,"28,967.00",$-
MET/Metronome,2.382,+0.85 %,2.4572/2.1538,"28,961.18","$24,322,185"
NII/Nahmii,0.001938,-1.47 %,0.001997/0.001835,"28,926.98",$-
NOA/METANOA,0.02891,+13.95 %,0.03089/0.02455,"28,896.35",$-
REM/Remme,0.000492,+8.13 %,0.00059/0.000432,"28,845.40","$492,000"
DEUS/Deus Finance,619.52,+0.10 %,627.24/588.65,"28,702.75",$-
RING/DarwiniaRing,0.01374,-4.58 %,0.01447/0.01335,"28,608.84","$6,173,618"
FROG/FrogSwap,0.391,+0.25 %,0.411/0.368,"28,522.74","$860,200"
AUCTION/ BounceAuction ,12.22,-0.62 %,12.325/11.888,"28,455.08","$25,465,942"
GAME/Gamestarter,0.41348,-4.19 %,0.43324/0.40726,"28,416.26","$4,786,031"
SANTOS/Santos FC Fan Token,4.1332,+1.62 %,4.2425/4.0081,"28,405.22","$18,806,060"
NAFT/Nafter,0.00213,-0.93 %,0.00215/0.00203,"28,300.87","$213,000"
KNOT/Karmaverse,0.44633,+1.48 %,0.44633/0.439,"27,994.87",$-
SC/ Siacoin ,0.00946,-0.09 %,0.009655/0.009158,"27,943.69","$479,737,724"
FST/Futureswap,1.571,-2.24 %,1.82/1.437,"27,856.77",$-
COOK/ Cook Protocol ,0.00122,-6.15 %,0.0013/0.00102,"27,839.13","$963,697"
BMI/Bridge Mutual,0.0462,-2.73 %,0.0498/0.0453,"27,776.54","$2,989,005"
SONAR/SonarWatch,0.03467,-0.45 %,0.03525/0.03398,"27,773.96",$-
MAPS/ MAPS ,0.7283,-2.11 %,0.7788/0.7061,"27,764.38","$72,830,000"
O3/ O3 Swap ,0.3034,-2.28 %,0.3124/0.2998,"27,616.45","$849,520"
NCT/PolySwarm,0.03052,-2.21 %,0.03122/0.02956,"27,602.13","$47,197,872"
FAST/FastSwap,0.00683,+1.63 %,0.0073/0.00655,"27,548.82","$1,036"
GOF/Golff,0.1064,+1.04 %,0.1122/0.1035,"27,307.62","$53,200"
PERI/PERI Finance,0.20862,+0.68 %,0.21134/0.201,"27,299.25","$868,212"
KASTA/Kasta,0.2189,-0.49 %,0.225/0.21,"27,289.78",$-
CTK/ CertiK ,1.131,+2.44 %,1.152/1.077,"27,259.90","$39,626,213"
OMG/ OmiseGo ,4.172,-0.42 %,4.272/4.047,"27,225.03","$585,103,801"
INDI/IndiGG,0.32507,-2.13 %,0.33315/0.32388,"27,192.36","$15,278,290"
ENNO/ENNO Cash,1.0628,-0.18 %,1.0724/1.0564,"27,016.13",$-
PSP/ParaSwap,0.0704,+1.73 %,0.0719/0.069,"26,864.04","$5,131,526"
PRIDE/Nomad Exiles,0.06698,-4.21 %,0.07239/0.06623,"26,833.71",$-
CRAFT/TaleCraft,0.35283,+2.03 %,0.3656/0.34102,"26,831.62",$-
ISKY/Infinity Skies,0.09527,-0.66 %,0.09704/0.09259,"26,821.04",$-
MDT/MeasurableDataToken,0.05154,-2.82 %,0.0532/0.05047,"26,774.09","$34,849,132"
SNFT/SupreNFT,0.00338,-0.58 %,0.00389/0.00313,"26,744.88","$6,760"
POLY/ Polymath Network ,0.3933,+1.89 %,0.4028/0.3804,"26,628.35","$353,400,041"
CRF/Crafting Finance,0.007826,-2.72 %,0.00812/0.007826,"26,479.39",$-
GTH/Gather,0.02929,+5.20 %,0.02949/0.02718,"26,467.78",$-
UNFI/Unifi Protocol DAO,4.527,+0.93 %,4.601/4.246,"26,458.05","$11,091,222"
FXF/Finxflo,0.0359,-2.17 %,0.041/0.0352,"26,448.94","$2,838,729"
HCT/HurricaneToken,0.0055,+2.42 %,0.00574/0.00524,"26,365.66",$-
CEL/Celsius Network,2.113,+3.27 %,2.123/2.045,"26,291.91","$504,718,616"
SAKE/SakeToken,0.00615,+11.61 %,0.0065/0.00508,"26,268.60","$450,580"
DLTA/delta.theta,0.02109,-8.81 %,0.0289/0.02008,"26,249.55","$162,393"
IDV/ IdavollDAO ,0.006753,+5.13 %,0.006999/0.006264,"26,195.16","$1,419,631"
DARK/Dark Frontiers,0.216234,-4.99 %,0.227694/0.211451,"26,171.76",$-
MGG/MetaGaming Guild,0.02936,+1.94 %,0.03347/0.02782,"26,158.71","$1,452,718"
NYZO/Nyzo,0.0466,+14.77 %,0.0466/0.0385,"26,153.43","$555,456"
TON/TONCommunity,0.02742,+5.58 %,0.028/0.0251,"26,076.46","$1,229,175"
MATH/MATH,0.236,-5.97 %,0.253/0.233,"25,960.65","$26,988,055"
